0.011198294,No.,Variety,Item,Causation,Cr,CrLocus,CrSynt,CrSem,CrPers,CrDef,CrIntent,ModalVerb,CseModality,CseAdverb,CseAdv,CseNeg,Ce,CeSynt,CeSem,CePers,CeDef,CeControl,CeRole,CsedModalVerb,CsedModality,CsedAdverb,CsedAdv,CsedNeg,CrCeCoref,Pred,PredSynt,PredSem,CsedProsody,CsedSemS,CsedSemT,Structure,ClauseType
0.338898337,83,sg,ling,yes,NA,distant,np,event,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,出乎预料,idiom,telic,ntrl,ment,ment,sg,rltv
0.613970778,85,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,刮目,intrans,telic,pstv,phy,ment,sg,rltv
0.836492055,84,sg,ling,yes,NA,adjacent,np,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,刮目相看,idiom,telic,pstv,phy,ment,sg,rltv
0.021238486,213,sg,rang,yes,NA,distant,np,inanim,3,def,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,动容,intrans,state,pstv,phy,ment,sg,rltv
0.119505268,23,ml,ling,yes,NA,distant,np,event,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,深刻,adj,state,ntrl,ment,ment,sg,rltv
0.972269664,103,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,厌烦,intrans,state,neg,ment,ment,sg,rltv
0.387157125,106,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,能,poss,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,发,trans,atelic,ntrl,phy,ment,sg,rltv
0.134146398,225,tw,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,擔憂,intrans,state,neg,ment,ment,sg,rltv
0.793324114,109,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,另眼相看,idiom,state,pstv,phy,ment,sg,rltv
0.657051176,29,ml,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,吃惊,intrans,state,ntrl,ment,ment,sg,rltv
0.736415614,224,sg,rang,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,发毛,intrans,state,neg,ment,ment,sg,rltv
0.1057831,32,ml,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,咋舌,intrans,state,ntrl,ment,ment,sg,rltv
0.354844696,50,tw,ling,yes,NA,distant,np,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,哀悼,intrans,state,neg,ment,ment,sg,rltv
0.286848773,123,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,啼笑皆非,idiom,state,ntrl,ment,ment,sg,rltv
0.956616254,240,sg,rang,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,垂涎欲滴,idiom,state,pstv,phy,ment,sg,rltv
0.48037943,37,ml,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,失望,adj,state,neg,ment,ment,sg,rltv
0.719215126,42,ml,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,头疼,adj,state,neg,phy,ment,sg,rltv
0.546250416,156,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,颇,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,头痛,adj,state,neg,phy,ment,sg,rltv
0.687471421,162,sg,ling,yes,NA,distant,np,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,尴尬,adj,state,neg,ment,ment,sg,rltv
0.836184261,268,sg,rang,yes,NA,distant,pron,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,event,3,def,no,expcer,NA,none,很,degree,no,no,怀念,intrans,state,ntrl,ment,ment,sg,rltv
0.181743998,532,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,心动,intrans,state,pstv,phy,ment,sg,rltv
0.250101629,186,sg,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,怀疑,intrans,state,ntrl,ment,ment,sg,rltv
0.64354964,45,ml,ling,yes,NA,distant,np,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,恐怖,adj,state,neg,ment,ment,sg,rltv
0.091639739,195,sg,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,惊叹,intrans,atelic,pstv,phy,ment,sg,rltv
0.864597828,198,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,惊喜,adj,state,pstv,ment,ment,sg,rltv
0.203775091,209,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,更,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,惊讶,adj,state,ntrl,ment,ment,sg,rltv
0.882380126,207,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,惊讶,adj,state,ntrl,ment,ment,sg,rltv
0.833511981,71,tw,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,意外,adj,state,ntrl,ment,ment,sg,rltv
0.367135567,218,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,较,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,意外,adj,state,ntrl,ment,ment,sg,rltv
0.482475675,72,tw,ling,yes,NA,distant,np,anim,3,def,unintent,NA,none,较,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,意外,adj,state,ntrl,ment,ment,sg,rltv
0.361984815,225,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,意想不到,idiom,state,ntrl,ment,ment,sg,rltv
0.554643881,76,tw,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,也,range,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,neg,ment,ment,sg,rltv
0.115065003,59,ml,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,更,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,neg,ment,ment,sg,rltv
0.938910816,245,sg,ling,yes,NA,distant,np,event,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,ntrl,ment,ment,sg,rltv
0.821434736,250,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,neg,phy,phy,sg,rltv
0.475163949,251,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,pstv,ment,ment,sg,rltv
0.192366753,258,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,ntrl,ment,ment,sg,rltv
0.86686534,62,ml,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,最,degree,no,no,深,adj,state,ntrl,phy,ment,sg,rltv
0.323734853,64,ml,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,更,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,担心,intrans,state,neg,ment,ment,sg,rltv
0.388263203,283,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,担心,intrans,state,neg,ment,ment,sg,rltv
0.599727122,300,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,担忧,intrans,state,neg,ment,ment,sg,rltv
0.132764653,82,ml,ling,yes,NA,distant,pron,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,振奋,adj,state,pstv,ment,ment,sg,rltv
0.990015197,116,tw,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,擔心,trans,state,neg,ment,ment,sg,rltv
0.312625828,85,ml,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,放心,intrans,telic,pstv,ment,ment,sg,rltv
0.821802246,329,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,昏昏欲睡,idiom,state,neg,phy,ment,sg,rltv
0.877759184,353,sg,rang,yes,指南,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,有,trans,state,ntrl,ment,ment,sg,rltv
0.567444976,127,tw,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,極為,degree,no,no,失望,adj,state,neg,ment,ment,sg,rltv
0.661815552,336,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,欢笑,intrans,atelic,pstv,ment,ment,sg,rltv
0.064826666,88,ml,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,欣慰,adj,state,pstv,ment,ment,mul,rltv
0.709760576,130,tw,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,欣慰,adj,state,pstv,ment,ment,sg,rltv
0.712232707,90,ml,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,欣慰,adj,state,pstv,ment,ment,mul,rltv
0.392838072,227,tw,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,受苦,intrans,atelic,neg,social,social,sg,rltv
0.429939898,345,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,气愤,intrans,state,neg,ment,ment,sg,rltv
0.185242941,539,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,更,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,气煞,intrans,state,neg,ment,ment,sg,rltv
0.455400407,133,tw,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,注目,intrans,state,ntrl,social,social,sg,rltv
0.814572524,350,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,no,agent,NA,none,NA,none,no,no,津津乐道,idiom,atelic,ntrl,social,social,sg,rltv
0.545166574,365,sg,ling,yes,NA,distant,np,event,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,满意,intrans,state,pstv,ment,ment,sg,rltv
0.647366376,358,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,满意,intrans,state,pstv,ment,ment,sg,rltv
0.950141212,362,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,满意,intrans,state,pstv,ment,ment,sg,rltv
0.649654541,369,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,激赏,intrans,telic,pstv,social,social,sg,rltv
0.842685567,148,tw,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,真,oth,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,感到,trans,state,neg,ment,ment,sg,rltv
0.866429246,150,tw,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,agent,無法,ability,NA,none,yes,no,接受,intrans,telic,ntrl,social,ment,sg,rltv
0.727597599,151,tw,ling,yes,NA,distant,np,inanim,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,befry,NA,none,NA,none,yes,no,無隙可乘,idiom,state,pstv,phy,phy,sg,rltv
0.851863972,383,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,疑惑,intrans,state,neg,ment,ment,sg,rltv
0.351375713,110,ml,ling,yes,NA,distant,np,inanim,3,def,unintent,能,ability,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,目眩神迷,idiom,state,ntrl,phy,ment,sg,rltv
0.685100431,118,ml,rang,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,真假难辨,idiom,state,neg,ment,social,sg,rltv
0.302600877,393,sg,ling,yes,NA,distant,np,inanim,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,眼花缭乱,idiom,state,ntrl,phy,phy,sg,rltv
0.330706448,404,sg,rang,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,眼花缭乱,idiom,state,ntrl,phy,phy,sg,rltv
0.383596887,394,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,更为,degree,no,NA,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,瞩目,intrans,state,ntrl,social,social,sg,rltv
0.035758915,395,sg,ling,yes,NA,distant,np,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,瞩目,intrans,state,ntrl,social,social,sg,rltv
0.593792449,161,tw,ling,yes,NA,distant,np,anim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,矚目,intrans,state,ntrl,social,social,sg,rltv
0.961905759,163,tw,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,矚目,intrans,state,ntrl,social,social,sg,rltv
0.943442834,540,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,称奇,intrans,atelic,pstv,social,ment,mul,rltv
0.859227423,403,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,窒息,intrans,state,neg,phy,ment,sg,rltv
0.14077934,404,sg,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,窒息,intrans,state,ntrl,phy,ment,sg,rltv
0.881012501,166,tw,ling,yes,NA,distant,np,inanim,3,def,unintent,可以,ability,NA,none,no,NA,ren,anim,3,indef,no,befry,NA,none,NA,none,no,no,美夢成真,idiom,telic,pstv,phy,social,sg,rltv
0.215649504,412,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,羡慕,intrans,state,ntrl,ment,ment,sg,rltv
0.266725079,183,tw,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,agent,NA,none,NA,none,no,no,詬病,intrans,atelic,neg,ment,ment,sg,rltv
0.00378535,123,ml,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,agent,NA,none,NA,none,no,no,警惕,intrans,atelic,neg,ment,ment,sg,rltv
0.696271812,443,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,误解,trans,state,neg,ment,ment,sg,rltv
0.912272466,186,tw,ling,yes,NA,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,agent,NA,none,NA,none,no,no,質疑,trans,atelic,ntrl,ment,social,sg,rltv
0.013549789,452,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,费解,adj,state,ntrl,ment,ment,sg,rltv
0.446809635,457,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,yes,agent,NA,none,NA,none,no,no,赞赏,intrans,atelic,pstv,social,social,sg,rltv
0.031620261,452,sg,rang,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,较为,degree,no,no,宽心,intrans,state,pstv,ment,ment,sg,rltv
0.652634258,132,ml,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,遗憾,intrans,state,neg,ment,ment,sg,rltv
0.515677071,140,ml,ling,yes,NA,distant,np,event,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,陶醉,intrans,state,pstv,ment,ment,sg,rltv
0.965459891,487,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,难以置信,idiom,state,ntrl,ment,ment,sg,rltv
0.486393848,477,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,更,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,难受,adj,state,neg,ment,ment,sg,rltv
0.727600379,141,ml,ling,yes,NA,distant,np,event,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,难忘,intrans,state,pstv,ment,ment,sg,rltv
0.119428276,204,tw,ling,yes,NA,adjacent,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,難以置信,idiom,state,ntrl,ment,ment,sg,rltv
0.874431983,205,tw,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,難受,adj,state,neg,ment,ment,sg,rltv
0.272196793,504,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,震惊,intrans,state,ntrl,ment,ment,sg,rltv
0.700542505,501,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,震惊,intrans,state,ntrl,ment,ment,sg,rltv
0.907020975,500,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,最,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,震惊,intrans,state,ntrl,ment,ment,sg,rltv
0.804228667,153,sg,shi,yes,NA,distant,cl,event,na,na,unintent,NA,none,特别,degree,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,高兴,adj,state,pstv,ment,ment,sg,rltv
0.611715406,520,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,但,oth,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,鼓舞,adj,state,pstv,ment,ment,sg,rltv
0.410647782,519,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,鼓舞,adj,state,pstv,ment,ment,sg,rltv
0.169088231,521,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,鼓舞,adj,state,pstv,ment,ment,sg,rltv
0.631557471,518,sg,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,ren,anim,3,indef,no,expcer,NA,none,NA,none,no,no,鼓舞,adj,state,pstv,ment,ment,sg,rltv
0.718593644,618,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,最,degree,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,忧心,intrans,state,neg,ment,ment,sg,rltv
0.109110714,257,sg,shi,yes,让他们知道你的心声,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,yes,agent,NA,none,NA,none,no,no,改变,intrans,telic,pstv,phy,social,sg,rltv
0.841502036,583,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,最,degree,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,感兴趣,intrans,state,ntrl,ment,ment,sg,rltv
0.02984533,584,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,最,degree,no,no,苦恼,adj,state,neg,ment,ment,sg,rltv
0.166257125,665,sg,rang,yes,NA,distant,np,event,3,indef,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,最,degree,no,no,难忘,intrans,state,ntrl,ment,ment,sg,rltv
0.228530094,561,sg,ling,yes,NA,distant,vp,event,na,na,unintent,NA,none,最,degree,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,开心,adj,state,pstv,ment,ment,mul,rltv
0.631730955,636,sg,rang,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,惊讶,adj,state,ntrl,ment,ment,sg,rltv
0.787004131,574,sg,ling,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,懊恼,adj,state,neg,ment,ment,sg,rltv
0.574219926,212,sg,shi,yes,眼睛,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,日夜不安,idiom,state,neg,ment,ment,sg,rltv
0.474258964,276,tw,rang,yes,NA,distant,np,anim,3,def,unintent,NA,none,真正,oth,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,牽掛,trans,state,ntrl,ment,ment,sg,rltv
0.438868379,606,sg,ling,yes,NA,distant,np,inanim,3,def,unintent,NA,none,最,degree,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,钦佩,intrans,state,pstv,ment,ment,sg,rltv
0.753020488,175,ml,rang,yes,NA,distant,cl,event,na,na,unintent,NA,none,NA,none,no,NA,pron,anim,3,def,no,expcer,NA,none,NA,none,no,no,高兴,adj,state,pstv,ment,ment,sg,rltv
0.120398873,192,ml,ling,yes,NA,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,pron,anim,2,indef,no,expcer,NA,none,NA,none,no,no,烦恼,adj,state,neg,ment,ment,sg,rltv
0.65418942,1108,sg,rang,yes,NA,distant,np,inanim,3,indef,unintent,不必,nece,NA,none,yes,NA,pron,anim,2,indef,yes,agent,NA,none,NA,none,no,no,咀嚼,intrans,atelic,ntrl,phy,phy,sg,rltv
0.047932008,1132,sg,rang,yes,NA,distant,cl,event,3,def,intent,NA,none,NA,none,no,NA,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,获得,trans,telic,pstv,social,social,sg,rltv
0.362939398,120,tw,shi,yes,甲狀腺慢性病,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,衰退,intrans,atelic,neg,phy,phy,sg,rltv
0.422139621,415,ml,shi,yes,联合国,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,anim,3,def,no,befry,能,ability,NA,none,no,no,接受,trans,telic,ntrl,social,social,sg,rltv
0.856624279,422,ml,shi,yes,全球近十几年扫除文盲工作,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,减少,intrans,atelic,ntrl,phy,social,sg,rltv
0.892179121,147,tw,shi,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,pron,inanim,3,def,no,patient,NA,none,NA,none,no,no,入,intrans,telic,ntrl,phy,phy,sg,rltv
0.148836197,148,tw,shi,yes,NA,implicit,na,na,na,na,intent,NA,none,NA,none,no,NA,pron,inanim,3,def,no,patient,NA,none,NA,none,no,no,出,intrans,atelic,ntrl,phy,phy,sg,rltv
0.899449799,358,sg,shi,yes,家庭网络,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,NA,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,连接,trans,telic,ntrl,phy,social,mul,rltv
