0.011198294,No.,Variety,Item,Causation,CrLocus,CrSynt,CrSem,CrPers,CrDef,CrIntent,ModalVerb,CseModality,CseAdverb,CseAdv,CseNeg,CeSynt,CeSem,CePers,CeDef,CeControl,CeRole,CsedModalVerb,CsedModality,CsedAdverb,CsedAdv,CsedNeg,CrCeCoref,Pred,PredSynt,PredSem,CsedProsody,CsedSemS,CsedSemT,Structure,ClauseType
0.079189485,1939,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,trans,state,pstv,ment,ment,sg,advbl
0.032462697,1940,tw,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,patient,NA,none,??_??,time,no,no,___,trans,atelic,ntrl,phy,phy,sg,advbl
0.383098139,3087,sg,rang,yes,distant,cl,event,3,def,unintent,NA,none,_,time,no,np,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??__,adj,state,neg,ment,ment,sg,advbl
0.047846879,1951,tw,rang,yes,distant,cl,event,3,indef,intent,_,ability,NA,none,no,np,inanim,3,indef,no,patient,NA,none,__??,time,no,no,??__,intrans,atelic,pstv,phy,social,sg,advbl
0.240551415,3122,sg,rang,yes,adjacent,pron,anim,2,indef,intent,_,incl,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,_,range,no,no,_,trans,telic,pstv,phy,ment,sg,advbl
0.698267917,1967,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,___,trans,telic,ntrl,social,social,sg,advbl
0.40990469,1973,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,_,ability,NA,none,no,no,??__,trans,telic,pstv,ment,social,sg,advbl
0.497756762,1992,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,_??,ability,??__,manner,no,no,??_,intrans,state,pstv,phy,phy,sg,advbl
0.296637967,1994,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,advbl
0.453488349,1999,tw,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??__,intrans,telic,ntrl,phy,phy,sg,advbl
0.915996258,2002,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,befry,NA,none,NA,none,no,no,_??_,trans,telic,pstv,phy,ment,sg,advbl
0.481134584,1323,ml,shi,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,__??,copula,telic,ntrl,social,social,sg,advbl
0.47885758,2019,tw,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,_??_,ability,NA,none,yes,no,????_,intrans,atelic,neg,phy,phy,mul,advbl
0.732388039,2043,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_??,trans,telic,ntrl,social,social,mul,advbl
0.766006931,3205,sg,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,___,intrans,atelic,pstv,social,social,sg,advbl
0.472310726,658,tw,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,_,degree,no,no,??????__??,adj,state,pstv,social,social,sg,advbl
0.199725812,664,tw,shi,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,_,degree,no,no,??,adj,state,pstv,social,social,mul,advbl
0.720554314,1086,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??????,intrans,telic,neg,phy,social,sg,advbl
0.826247521,3261,sg,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,social,social,sg,advbl
0.302276847,1247,sg,shi,yes,adjacent,np,inanim,3,indef,unintent,NA,none,????_,time,no,np,inanim,3,def,no,patient,NA,none,NA,none,yes,no,??_____,idiom,state,neg,phy,phy,mul,advbl
0.281488902,1364,ml,shi,yes,adjacent,pron,anim,1,def,unintent,??__,ability,NA,none,yes,np,event,3,def,no,patient,NA,none,NA,none,no,no,??__,intrans,atelic,pstv,phy,social,sg,advbl
0.504040137,1102,sg,ling,yes,distant,cl,event,3,def,unintent,NA,none,_,degree,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,_??_,intrans,state,neg,ment,ment,sg,advbl
0.824404175,2110,tw,rang,yes,distant,cl,event,3,def,intent,_,ability,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,___,degree,no,no,_??,trans,telic,ntrl,ment,ment,sg,advbl
0.456275004,681,tw,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,_??___??,intrans,atelic,pstv,phy,social,sg,advbl
0.981061428,1280,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,????_,degree,no,no,___,intrans,atelic,ntrl,phy,social,sg,advbl
0.517286993,1396,ml,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,????_,degree,no,no,___,intrans,atelic,ntrl,phy,social,sg,advbl
0.099823317,1458,ml,shi,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_??__,idiom,state,pstv,phy,ment,sg,advbl
0.507023062,2131,tw,rang,yes,adjacent2,cl,event,na,na,unintent,_,ability,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,_??_,intrans,state,pstv,social,social,sg,advbl
0.462144871,2139,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,___,manner,no,no,_??_,intrans,atelic,pstv,phy,social,sg,advbl
0.360137128,690,tw,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,_,ability,NA,none,no,no,??__,intrans,telic,ntrl,phy,social,sg,advbl
0.039131284,698,tw,shi,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,_,degree,no,no,_,trans,telic,pstv,social,social,sg,advbl
0.956325416,3442,sg,rang,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_,trans,telic,pstv,social,social,sg,advbl
0.95305577,3494,sg,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,_??,ability,NA,none,no,no,___,trans,telic,ntrl,social,social,sg,advbl
0.196408402,2291,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,????,trans,state,pstv,social,social,sg,advbl
0.691898578,731,tw,shi,yes,distant,cl,event,3,indef,unintent,NA,none,NA,none,no,np,inanim,3,def,no,agent,NA,none,NA,none,no,no,_??__??_,idiom,atelic,pstv,social,social,sg,advbl
0.701665251,3523,sg,rang,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,yes,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,adj,state,neg,ment,ment,sg,advbl
0.472202226,3525,sg,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,social,social,sg,advbl
0.928358717,3528,sg,rang,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,??__,time,yes,no,___,intrans,state,ntrl,phy,phy,sg,advbl
0.793833268,3553,sg,rang,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,agent,NA,none,NA,none,no,no,___????,idiom,telic,pstv,phy,social,sg,advbl
0.062818463,1543,ml,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,????_,trans,state,ntrl,phy,phy,sg,advbl
0.780305518,1548,ml,shi,yes,adjacent2,cl,inanim,na,na,unintent,_,ability,NA,none,no,np,inanim,3,def,no,patient,NA,none,___,degree,no,no,_??_,intrans,telic,ntrl,phy,phy,sg,advbl
0.315085673,878,ml,shi,yes,distant,na,na,3,def,intent,NA,none,__,oth,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??__,trans,telic,pstv,social,social,sg,compl
0.26265352,1339,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??????,intrans,state,pstv,social,social,sg,compl
0.226865317,4,sg,shi,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,__??,copula,telic,ntrl,social,social,sg,compl
0.77017912,9,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,__,intrans,telic,ntrl,social,social,sg,compl
0.474150788,12,tw,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,event,3,indef,no,patient,_,ability,NA,none,no,no,??__,trans,telic,pstv,social,social,sg,compl
0.428157884,26,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,patient,NA,none,NA,none,no,no,_??_,trans,atelic,ntrl,social,social,sg,compl
0.449669765,20,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,trans,state,neg,ment,social,sg,compl
0.742089411,24,ml,shi,yes,distant,vp,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,_????_????_,degree,no,no,??__,intrans,telic,pstv,social,social,sg,compl
0.211730595,25,ml,shi,yes,implicit,na,na,na,na,intent,??,incl,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,_,trans,telic,pstv,phy,phy,mul,compl
0.215268755,17,ml,rang,yes,implicit,vp,event,na,na,intent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,_??_,time,no,no,????_,trans,atelic,pstv,phy,social,mul,compl
0.582596025,65,sg,rang,yes,distant,pron,anim,1,indef,intent,??,nece,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??_??,trans,telic,pstv,ment,social,sg,compl
0.011728696,91,sg,rang,yes,implicit,na,na,na,na,intent,___??,nece,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??_??,trans,telic,pstv,ment,social,sg,compl
0.648138308,26,ml,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??_??,trans,telic,ntrl,ment,social,sg,compl
0.063284261,48,ml,shi,yes,implicit,na,na,na,na,intent,??,nece,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??__,trans,telic,pstv,phy,social,sg,compl
0.332745377,54,tw,rang,yes,distant,na,na,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,??????_,intrans,telic,pstv,phy,social,sg,compl
0.433473497,72,ml,shi,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,event,3,indef,no,patient,NA,none,??__??,degree,no,no,????_,intrans,atelic,pstv,phy,social,mul,compl
0.483996097,109,sg,rang,yes,implicit,na,na,na,na,unintent,??__??,nece,NA,none,yes,np,event,3,indef,no,theme,NA,none,??????,time,no,no,??__,trans,state,neg,phy,social,sg,compl
0.466519869,83,ml,shi,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,_????,trans,state,pstv,phy,social,sg,compl
0.588975672,119,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,??_,trans,state,ntrl,social,social,sg,compl
0.799687107,27,tw,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,def,no,patient,NA,none,NA,none,no,no,_??_,intrans,atelic,pstv,social,social,mul,compl
0.625229491,150,sg,rang,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,agent,_,ability,NA,none,no,no,??__,trans,atelic,pstv,social,social,sg,compl
0.05187817,105,sg,shi,yes,distant,np,inanim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,no,patient,_,ability,NA,none,no,no,____,trans,telic,pstv,social,social,mul,compl
0.677084587,136,ml,rang,yes,distant,na,na,1,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,____,trans,telic,ntrl,ment,social,sg,compl
0.50132544,480,sg,rang,yes,distant,np,anim,3,def,intent,??,incl,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??_,trans,telic,pstv,ment,social,sg,compl
0.90347524,495,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_????,trans,state,pstv,phy,social,sg,compl
0.966350752,508,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,__,intrans,atelic,ntrl,social,social,sg,compl
0.156013641,145,ml,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,__,intrans,atelic,ntrl,social,social,sg,compl
0.41377722,507,sg,rang,yes,distant,na,na,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,__,intrans,atelic,ntrl,social,social,sg,compl
0.218338246,510,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,__,intrans,atelic,ntrl,social,social,sg,compl
0.88328864,210,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,_????,manner,no,no,_,intrans,atelic,pstv,social,social,sg,compl
0.312694592,280,ml,shi,yes,distant,vp,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,___,trans,telic,neg,phy,phy,sg,compl
0.432765556,212,ml,rang,yes,distant,np,anim,3,def,intent,NA,none,??,time,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,??__,trans,telic,neg,social,social,sg,compl
0.386009876,218,ml,rang,yes,distant,vp,event,1,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,??__,intrans,atelic,ntrl,social,social,sg,compl
0.509381041,234,ml,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,___,time,no,no,??__,intrans,atelic,ntrl,phy,social,mul,compl
0.707009651,235,ml,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,___,time,no,no,_??_,trans,telic,pstv,social,social,sg,compl
0.277210893,384,ml,shi,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,??????,time,no,no,??__,intrans,telic,ntrl,social,social,sg,compl
0.624922522,387,ml,shi,yes,distant,na,na,3,indef,intent,NA,none,NA,none,no,np,event,3,def,no,patient,NA,none,NA,none,no,no,????????__,intrans,atelic,pstv,social,social,sg,compl
0.973764967,244,ml,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,indef,no,befry,NA,none,NA,none,yes,no,????_,trans,state,pstv,phy,social,sg,compl
0.745585819,448,tw,rang,yes,distant,na,na,3,def,intent,??,incl,NA,none,no,np,anim,3,indef,yes,befry,NA,none,NA,none,no,no,??????,intrans,telic,pstv,social,social,sg,compl
0.297904999,130,tw,shi,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,_,ability,_,degree,no,no,___,trans,telic,pstv,ment,social,sg,compl
0.57209568,133,tw,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,def,no,befry,_,ability,NA,none,no,no,___,intrans,telic,pstv,social,social,sg,compl
0.37675733,474,tw,rang,yes,distant,na,na,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,??__,trans,telic,pstv,ment,ment,sg,compl
0.557452858,139,tw,shi,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,event,3,indef,no,theme,NA,none,_,range,no,no,????_,trans,telic,pstv,social,social,sg,compl
0.438410328,278,ml,rang,yes,adjacent,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,_??_,trans,telic,ntrl,phy,phy,mul,compl
0.085377567,484,ml,shi,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,??__,degree,no,no,___,adj,state,ntrl,phy,social,sg,compl
0.584188118,294,ml,rang,yes,implicit,na,anim,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,??,trans,atelic,ntrl,phy,phy,sg,compl
0.608432684,295,ml,rang,yes,distant,pron,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,___,trans,telic,pstv,phy,social,sg,compl
0.049047526,1280,sg,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,????_,trans,state,ntrl,phy,social,sg,compl
0.944800606,1293,sg,rang,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,????_??????,intrans,telic,neg,phy,phy,sg,compl
0.198093539,519,tw,rang,yes,adjacent,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,????_,trans,state,ntrl,social,social,sg,compl
0.718556519,169,tw,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,event,3,def,no,patient,NA,none,NA,none,no,no,????_,intrans,atelic,pstv,social,social,sg,compl
0.404478607,538,ml,shi,yes,distant,na,na,3,indef,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??__,intrans,telic,pstv,phy,social,mul,compl
0.950015886,316,ml,rang,yes,adjacent,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,_??,intrans,telic,ntrl,social,phy,sg,compl
0.994526065,1356,sg,rang,yes,implicit,na,anim,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_??__,trans,atelic,ntrl,ment,ment,sg,compl
0.009579503,551,ml,shi,yes,adjacent,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,????_,trans,telic,ntrl,social,social,sg,compl
0.410559815,326,ml,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,??__,trans,telic,pstv,phy,social,sg,compl
0.530570461,1390,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,NA,none,no,no,__??,copula,telic,pstv,social,social,sg,compl
0.4772717,719,tw,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_??_,trans,atelic,pstv,social,social,sg,compl
0.253353328,232,tw,shi,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,_????,degree,no,no,_??_,adj,state,pstv,phy,social,sg,compl
0.472273833,729,tw,rang,yes,adjacent,np,anim,3,def,intent,_,ability,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,??_,trans,state,pstv,social,social,sg,compl
0.187327611,732,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,_,degree,no,no,_,adj,state,pstv,social,social,sg,compl
0.730003199,735,tw,rang,yes,implicit,na,na,na,na,intent,??,incl,NA,none,no,np,inanim,3,def,no,patient,NA,none,????,time,no,no,___,intrans,telic,ntrl,phy,social,sg,compl
0.386964962,1414,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,_,trans,telic,pstv,phy,social,sg,compl
0.158695089,602,ml,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,___,trans,atelic,ntrl,social,social,sg,compl
0.709583052,1446,sg,rang,yes,distant,pron,anim,1,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,_,ability,NA,none,no,no,??_,trans,telic,pstv,ment,social,sg,compl
0.696372742,350,ml,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,___,time,no,no,___,trans,telic,ntrl,phy,phy,mul,compl
0.863381464,1482,sg,rang,yes,adjacent,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,___,time,no,no,___,trans,telic,ntrl,phy,phy,sg,compl
0.859262447,1485,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_????,trans,state,ntrl,social,social,sg,compl
0.301486966,355,ml,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,___,trans,state,ntrl,phy,social,sg,compl
0.661786405,256,tw,shi,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,NA,none,no,no,????_,trans,atelic,pstv,phy,social,sg,compl
0.417232168,281,tw,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,????,intrans,atelic,ntrl,phy,social,sg,compl
0.293827556,883,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___??_,idiom,telic,pstv,phy,social,sg,compl
0.641305877,1553,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,??__,nece,NA,none,yes,no,__??,intrans,state,neg,ment,ment,sg,compl
0.332063981,1538,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,??_,trans,state,pstv,social,social,sg,compl
0.381860319,678,ml,shi,yes,adjacent,vp,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,befry,NA,none,NA,none,no,no,__,trans,atelic,neg,phy,phy,sg,compl
0.401048428,1725,sg,rang,yes,distant,na,na,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,no,patient,NA,none,NA,none,no,no,_??_,trans,telic,ntrl,social,social,sg,compl
0.49484355,1729,sg,rang,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,????_,trans,atelic,ntrl,social,social,sg,compl
0.640137786,1748,sg,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_??_,intrans,telic,ntrl,phy,social,mul,compl
0.290621481,303,tw,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,____,intrans,atelic,pstv,phy,social,sg,compl
0.089813452,1074,tw,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,NA,none,no,no,___,copula,telic,ntrl,phy,social,mul,compl
0.874052613,306,tw,shi,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_??,trans,telic,ntrl,ment,social,sg,compl
0.464499681,1095,tw,rang,yes,distant,na,na,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,_,manner,no,no,??__,intrans,atelic,ntrl,phy,phy,sg,compl
0.611968097,1096,tw,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,??____,intrans,atelic,ntrl,social,social,mul,compl
0.261142774,1118,tw,rang,yes,distant,na,na,3,indef,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,??__,intrans,state,pstv,phy,social,sg,compl
0.665782802,1975,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_,trans,atelic,ntrl,phy,phy,sg,compl
0.5933859,2039,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,___,time,no,no,_??__??,intrans,telic,ntrl,social,social,sg,compl
